"song_name","og_artist","badword","kb_idx","numOccurKB","og_idx","numOccurOG","data","category","anchored","year","isCensored","isPresent","ogCase1","kbReplace1"
"pon de replay","Rihanna","club","NA","0","383","3","first","other","^club$","2006","1","1","Everybody in the club gon' be rockin' when I'm through",NA
"praying","Kesha","hell","395","0","384","2","first","profanity","^hell$","2018","1","1","’Cause you brought the flames and you put me through hell","'Cause you brought the flames and you know it too well"
"praying","Kesha","god","395","0","384","1","first","other","^god","2018","1","1","But some things only God can forgive",NA
"praying","Kesha","pray","395","6","384","10","first","other","^pray","2018","1","1","I hope you're somewhere prayin’, prayin'","I hope you're somewhere prayin', prayin'"
"price tag","Jessie J","damn","396","0","385","1","first","profanity","^damn","2011","1","1","Acting so damn mysterious","That you can't even have a good time"
"price tag","Jessie J","man","396","1","385","2","first","identity","^man$","2011","1","1",NA,NA
"problem","Ariana Grande","touch","397","0","386","1","first","sexual","^touch","2015","1","1","Every time you touch me and say you love me","I know I shouldn't ever call back"
"pump it","The Black Eyed Peas","ass","398","0","387","1","first","profanity","^ass$","2006","1","1","When we play you shake your ass","La-da-di-dup-dup die dy (c'mon, we're there)"
"pump it","The Black Eyed Peas","damn","398","0","387","10","first","profanity","^damn","2006","1","1","Damn (Damn)",NA
"pump it","The Black Eyed Peas","drunk","398","0","387","1","first","alcohol & drugs","^drunk","2006","1","1","She like man on drunk (Fool)","Pump it. Do it"
"pump it","The Black Eyed Peas","man","398","0","387","1","first","identity","^man$","2006","1","1","She like man on drunk (Fool)","Pump it. Do it"
"pump it","The Black Eyed Peas","nigga","398","0","387","2","first","profanity","^nigga","2006","1","1","Niggas wanna hate on us (Who)","(What)"
"pump it","The Black Eyed Peas","shit","398","0","387","1","first","profanity","^shit","2006","1","1","Just confess it your girl admits that we the shit","Say, oh oh oh oh"
"replay","Iyaz","gun","404","0","392","2","first","violence","^gun$","2010","1","1","That girl, is a gun to my holster","Like somethin' off a poster"
"rich girl (ft. eve)","Gwen Stefani","blew","NA","0","393","1","first","sexual","^blew$","2005","1","1","Chicks that Blew Ya Mind, ding, it's the second round",NA
"rich girl (ft. eve)","Gwen Stefani","dress","NA","0","393","1","first","sexual","^dress$","2005","1","1","I'd dress them wicked, I'd give them names (Yeah)",NA
"rich girl (ft. eve)","Gwen Stefani","man","NA","0","393","3","first","identity","^man$","2005","1","1","No man could test me, impress me",NA
"rich girl (ft. eve)","Gwen Stefani","fetish","NA","0","393","1","first","other","^fetish","2005","1","1","I rock the Fetish, people you know who I am!",NA
"ride","​twenty one pilots","man","NA","0","394","1","first","identity","^man$","2016","1","1","Metaphorically, I'm the man",NA
"ride","​twenty one pilots","kill","NA","0","394","1","first","violence","^kill","2016","1","1","And would you ever kill?",NA
"ride","​twenty one pilots","die","NA","0","394","2","first","violence","^die$","2016","1","1","""I'd die for you,"" that's easy to say",NA
"ride","​twenty one pilots","bullet","NA","0","394","5","first","violence","^bullet","2016","1","1","A bullet for them, a bullet for you",NA
"rolling in the deep","Adele","shit","409","0","398","1","first","profanity","^shit","2011","1","1","Go ahead and sell me out, and then I'll lay your shit bare","Finally I can see you crystal clear"
"royals","Lorde","blood","410","3","399","5","first","violence","^blood","2014","1","1","Bloodstains, ball gowns, trashin' the hotel room","We don't care, we're driving Cadillacs in our dreams"
"royals","Lorde","bloodstain","410","0","399","2","first","violence","^bloodstain","2014","1","1","Bloodstains, ball gowns, trashin' the hotel room","We don't care, we're driving Cadillacs in our dreams"
"rude","MAGIC!","die","411","1","400","3","first","violence","^die$","2015","1","1","You say I'll never get your blessin' till the day I die","To ask you a question"
"ruin my life","Zara Larsson","fuck","NA","0","401","12","first","profanity","fuck","2019","1","1","I want you to fuck up my nights, yeah",NA
"ruin my life","Zara Larsson","hell","NA","0","401","2","first","profanity","^hell$","2019","1","1","Baby, come bring me hell",NA
"ruin my life","Zara Larsson","sleep","NA","0","401","2","first","sexual","^sleep","2019","1","1","Now I'm sleeping alone and I'm starting to freeze",NA
"s.o.s. (jonas brothers)","Jonas Brothers","crazy","455","0","677","1","first","other","^crazy$","2006","1","1","That don't include your crazy friends","That don't include your crazy friends"
"same old love","Selena Gomez","blow","416","0","403","3","first","alcohol & drugs","^blow","2016","1","1","I’m so sick of that same old love, feels like I've blown apart","I'm not spending any time, wasting tonight on you"
"same old love","Selena Gomez","shit","416","0","403","3","first","profanity","^shit","2016","1","1","I'm so sick of that same old love, that shit, it tears me up","I'm so sick of that same old love, that love, it tears me up"
"santa claus is coming to town","Christmas Songs","sake","417","1","662","3","first","alcohol & drugs","^sake$","2002","1","1","So be good for goodness sake","Santa Claus is coming to town, oh yeah"
"santa claus is coming to town","Christmas Songs","sleep","417","1","662","3","first","sexual","^sleep","2002","1","1","He sees you when you're sleeping","Santa Claus is coming to town"
"say it right","Nelly Furtado","body","420","0","405","1","first","sexual","^body$","2007","1","1",NA,NA
"say it right","Nelly Furtado","god","420","0","405","1","first","other","^god","2007","1","1","From my body, I could show you a place God knows",NA
"say it right","Nelly Furtado","holy","420","0","405","1","first","alcohol & drugs","^holy$","2007","1","1","You should know the space is holy",NA
"say you won't let go","James Arthur","chest","422","0","407","1","first","sexual","^chest","2017","1","1","I pulled you closer to my chest","I said I thought you were the best"
"say you won't let go","James Arthur","bed","422","0","407","1","first","sexual","^bed$","2017","1","1","I'll wake you up with some breakfast in bed","For a minute, I forget that I'm older"
"say you won't let go","James Arthur","drank","422","0","407","1","first","alcohol & drugs","^drank","2017","1","1","We drank too much","We sang so much"
"say you won't let go","James Arthur","kiss","422","0","407","1","first","sexual","^kiss","2017","1","1","With a kiss on your head","And you look as beautiful as ever"
"say you won't let go","James Arthur","sober","422","0","407","1","first","alcohol & drugs","^sober","2017","1","1","For a minute, I was stone cold sober","For a minute, I was feeling older"
"scars to your beautiful","Alessia Cara","cut","423","0","408","1","first","violence","^cut$","2017","1","1","So she tries to cover up her pain and cut her woes away","So she tries to cover up her pain and hold woes away"
"scream & shout","​will.i.am","bitch","425","0","409","3","first","profanity","^bitch","2013","1","1","You are now-now rockin' with will.i.am and (Britney, bitch)",NA
"scream & shout","​will.i.am","blow","425","0","409","3","first","alcohol & drugs","^blow","2013","1","1","Light it up and let's let it blow",NA
"scream & shout","​will.i.am","club","425","0","409","8","first","other","^club$","2013","1","1","When you hear this in the club","And let it all out "
"scream & shout","​will.i.am","drink","425","0","409","2","first","alcohol & drugs","^drink","2013","1","1","Drink it up and then drink some more",NA
"scream & shout","​will.i.am","shit","425","0","409","6","first","profanity","^shit","2013","1","1","You're gonna turn this shit up","And scream and shout"
"see you again (2007)","Eazy-E","dead","428","0","665","1","first","violence","^dead$","2008","1","1","Thinkin' about this dead fool's life that I had to take","When you called and asked to see me tomorrow night"
"see you again (2007)","Eazy-E","ass","428","0","665","2","first","profanity","^ass$","2008","1","1","'Bout to kick your ass in '93","Now I can't wait to see you again"
"see you again (2007)","Eazy-E","chronic","428","0","665","1","first","alcohol & drugs","^chronic","2008","1","1","Smokin' on chronic with the rag down",NA
"see you again (2007)","Eazy-E","bitch","428","0","665","2","first","profanity","^bitch","2008","1","1","Now he's six feet and I'm deep in his bitch","My best friend Lesley said, ""Oh, she's just being funny?"
"see you again (2007)","Eazy-E","body","428","0","665","1","first","sexual","^body$","2008","1","1","One shot to the top, body flopped on the seat, peep",NA
"see you again (2007)","Eazy-E","creep","428","0","665","34","first","other","^creep","2008","1","1","I creep and I crawl","I feel like I must have known you in another life, another life"
"see you again (2007)","Eazy-E","shit","428","0","665","2","first","profanity","^shit","2008","1","1","Don't give a fuck about shit, that's why I mellow","The last time I freaked out, I just kept looking down"
"see you again (2007)","Eazy-E","devil","428","0","665","1","first","other","^devil","2008","1","1","Or maybe it's the fact that I'm kin to the Devil","I stu-stu-stuttered when you asked me what I'm thinking about"
"see you again (2007)","Eazy-E","nigga","428","0","665","15","first","profanity","^nigga","2008","1","1","It's the downest nigga I know","I have a heart that will never be tamed, never be tamed"
"see you again (2007)","Eazy-E","kill","428","0","665","2","first","violence","^kill","2008","1","1","Nigga full of lead, 'cause I'm a mothafuckin' killer","My best friend Lesley said, ""Oh, she's just being funny?"
"see you again (2007)","Eazy-E","fuck","428","0","665","13","first","profanity","fuck","2008","1","1","Straight off the streets of mothafuckin' Compton","I got my sight set on you and I'm ready to aim"
"see you again (2007)","Eazy-E","murder","428","0","665","1","first","violence","^murder","2008","1","1","And in my mind all I'm thinkin' is a murder plan",NA
"see you again (2007)","Eazy-E","savage","428","0","665","1","first","profanity","^savage","2008","1","1","Try to test yo' luck and get bucked by a mothafuckin' savage","My heart can't rest till then"
"see you again (2007)","Eazy-E","psycho","428","0","665","1","first","other","^psycho","2008","1","1","A psychopathic nigga that's always quick to fill a","Felt like I couldn't breath, you asked what's wrong with me"
"see you again (2007)","Eazy-E","slap","428","0","665","1","first","violence","^slap","2008","1","1","Catch you slippin', slap the clip in, buck 'em every weekend","My heart can't rest till then"
"see you again (2007)","Eazy-E","sleep","428","0","665","2","first","sexual","^sleep","2008","1","1","Creepin', creepin', creepin' on the marks that be sleepin'","The next time we hang out I will redeem myself"
"send my love","Adele","body","429","0","413","1","first","sexual","^body$","2017","1","1","You put your hands on, on my body and told me","For the big love, for the big jump"
"señorita","Justin Timberlake","gentlemen","430","0","410","2","first","identity","^gentlemen$","2004","1","1","Ladies and gentlemen","I love it when you call me señorita"
"señorita","Shawn Mendes & Camila Cabello","undress","NA","0","414","1","first","sexual","^undress","2019","1","1","Ooh, when your lips undress me, hooked on your tongue",NA
"señorita","Shawn Mendes & Camila Cabello","damn","NA","0","414","3","first","profanity","^damn","2019","1","1","I wish it wasn't so damn hard to leave ya",NA
