"kbID","song","kb_song_name","og_idx"
"296","movin cmon yall cookoo uh huh cookoo wild ohh ohh yayayayayayaya yayayaya yayayayaya!","let's get it started",287
"296","at","let's get it started",287
"296","well","let's get it started",287
"296","thugged","let's get it started",287
"296","just","let's get it started",287
"296","cant stand still trust","let's get it started",287
"296","pass normal","let's get it started",287
"296","so come","let's get it started",287
"296","not","let's get it started",287
"297","go","let's go",288
"297","youre","let's go",288
"297","hey","let's go",288
"297","ohhh ohhh lets","let's go",288
"297","there","let's go",288
"299","you","like i'm gonna lose you",289
"299","lose you","like i'm gonna lose you",289
"299","kiss","like i'm gonna lose you",289
"299","babe hey","like i'm gonna lose you",289
"299","regret","like i'm gonna lose you",289
"299","say want","like i'm gonna lose you",289
"299","oh no no standing yeah im you like love hey oh baby oh","like i'm gonna lose you",289
"3","uhuh uhuh","22",1
"3","time ohoh","22",1
"3","you","22",1
"3","me","22",1
"3","ooh","22",1
"3","i you","22",1
"3","ooh whoa dancing like yeah yeah yeah","22",1
"30","oh","animal",30
"30","kickin","animal",30
"30","killin","animal",30
"30","hush","animal",30
"30",NA,"animal",30
"300","movin movin","lips are movin",632
"300","baby oh i said","lips are movin",632
"300","uh","lips are movin",632
"300","imma","lips are movin",632
"300","youre","lips are movin",632
"300",NA,"lips are movin",632
"300","lyin","lips are movin",632
"300","movin me","lips are movin",632
"300","young stupid","lips are movin",632
"300","around","lips are movin",632
"300","sweet talk","lips are movin",632
"300","im","lips are movin",632
"300","lie lie movin","lips are movin",632
"300","lyin hey","lips are movin",632
"300","ha","lips are movin",632
"300","yes can babe","lips are movin",632
"300","say hey hey hey","lips are movin",632
"300","sing","lips are movin",632
"300","go ohh lie your movin","lips are movin",632
"301","callin","lips of an angel",633
"301","cryin","lips of an angel",633
"301","sayin","lips of an angel",633
"301","comin","lips of an angel",633
"301","hearin","lips of an angel",633
"301","faithful","lips of an angel",633
"301","it‘s","lips of an angel",633
"301","talkin","lips of an angel",633
"301","and goodbye","lips of an angel",633
"302","listen to your heart","listen to your heart",634
"302",NA,"listen to your heart",634
"302","yeah","listen to your heart",634
"302","love","listen to your heart",634
"302",NA,"listen to your heart",634
"302","it","listen to your heart",634
"303","oooooooo","little saint nick",635
"303","saint nick","little saint nick",635
"303","ooooo","little saint nick",635
"303","bobsled","little saint nick",635
"303","shell walk toboggan","little saint nick",635
"303","four","little saint nick",635
"303","candyapple","little saint nick",635
"303","when santa hits","little saint nick",635
"303","man","little saint nick",635
"303","peel!","little saint nick",635
"303","whoa dont miss no one hauling","little saint nick",635
"303","hes","little saint nick",635
"303","goggles because","little saint nick",635
"303","pad","little saint nick",635
"303","ahhhhhh","little saint nick",635
"304","you you","live while we're young",290
"304","sneak","live while we're young",290
"304","til see","live while we're young",290
"304","get some","live while we're young",290
"304","oh oh oh","live while we're young",290
"304","pictures leave your","live while we're young",290
"304","wanna bout","live while we're young",290
"304","memories want til sun anyone young its love lets","live while we're young",290
"304","live on","live while we're young",290
"305","haha ay this a special whats happenin to all my soldiers over there in iraq erybody right here what you need do is be thankful for the life got yknowmsayin stop lookin at aint got start bein lets give it em baby girl hey","live your life",291
"305","ya areare","live your life",291
"305","ayy! ayyy ayyy","live your life",291
"305","ohh!","live your life",291
"305","ayy ohh","live your life",291
"305","never mind say ignore til they fade away amazing ungrateful after game i gave safe say paved way cats get paid today youd still wastin days now had saved day consider them protege homage think should pay instead of gracious violate major been hater still love crazy some sold yay know couldnt work on labor black white has an area shade gray westside anyway even if left stayed move make way not afraid brought back hood ever did was pray patience but me wanna melt face like once made spray could put ks thuggin","live your life",291
"305","cant dont deserve break rather see catch case watch future carars opposite moderate immaculately polished with spirit hustler swagger college kid allergic counterfeit impartial politics articulate ill grab nigga by collar quick whoever havin problems their record sales holler tip else fails turn around follow game ay without fame rappers nowadays are comedy hootin hollerin forth arguin from know kind car seems as though lost sight important when depositin checks into bank account up out poverty values disarray prioritizin horribly unhappy riches piss poor morally ignorin prior advice forewarnin we mighty full ourselves sudden arent we","live your life",291
"305","awayyyyyyy","live your life",291
"305","paper","live your life",291
"305","shinin until","live your life",291
"305","windmill","live your life",291
"306","candlelight","livin la vida loca",636
"306","come on!","livin la vida loca",636
"306","her","livin la vida loca",636
"306","livin","livin la vida loca",636
"307","one","locked out of heaven",292
"307","aw yeah","locked out of heaven",292
"307","waters","locked out of heaven",292
"307","spend night","locked out of heaven",292
"307","sex","locked out of heaven",292
"307",NA,"locked out of heaven",292
"307","looong looong","locked out of heaven",292
"307","cause","locked out of heaven",292
"307","is","locked out of heaven",292
"307","ohohohoh","locked out of heaven",292
"308","but","lonely no more",295
"308","but","lonely no more",294
"308","its","lonely no more",295
"308","its","lonely no more",294
"308","me","lonely no more",295
"308","me","lonely no more",294
"308","anything","lonely no more",295
"308","anything","lonely no more",294
"308","cant","lonely no more",295
"308","cant","lonely no more",294
"309","gun","look what you made me do",296
"309","me—","look what you made me do",296
"309","trust nobody trusts ill be actress starring bad dreams ooh","look what you made me do",296
"309","im
sorry
old
taylor
cant
come
phone
right
now
why oh cause shes dead!
","look what you made me do",296
"31","a","apologize",31
"31","me","apologize",31
"31","say that","apologize",31
"31","late oh oh","apologize",31
"31","you","apologize",31
"31","sorry","apologize",31
"31","apologize","apologize",31
"310","me!","lose my breath",297
"310","me","lose my breath",297
"310","hah hah oooh!","lose my breath",297
"310","made","lose my breath",297
"310","to","lose my breath",297
"310","wanna","lose my breath",297
"310","ya","lose my breath",297
"310","moved","lose my breath",297
"310","startin","lose my breath",297
"310","lies","lose my breath",297
"310","tryin","lose my breath",297
"310","partna","lose my breath",297
"310","half and","lose my breath",297
"310",NA,"lose my breath",297
"310","movin","lose my breath",297
"310","of","lose my breath",297
"310","steppin!","lose my breath",297
"310","oooh","lose my breath",297
"310","want","lose my breath",297
"310","you","lose my breath",297
"310","dismissed","lose my breath",297
"311","oh","lost in japan",637
"311","hotel","lost in japan",637
"311","with","lost in japan",637
"311","hoping lost paradise thing bout seem","lost in japan",637
"311","ohohohoh","lost in japan",637
"311","mind","lost in japan",637
"312","love","l.o.v.e",638
"312","hell","l.o.v.e",638
"312","girls","l.o.v.e",638
"312","lolololove lololo","l.o.v.e",638
"312","talking","l.o.v.e",638
"312","man","l.o.v.e",638
"312",NA,"l.o.v.e",638
"312","im","l.o.v.e",638
"312","love","l.o.v.e",638
"313","a lover","love lies",299
"313","damn","love lies",299
"313",NA,"love lies",299
"313","some shit","love lies",299
"313","spend","love lies",299
"313","show","love lies",299
"313","feels","love lies",299
"313","want","love lies",299
"313","come over","love lies",299
"313","yeah down hide feelin me gotta deny baby gon make overnight down yeah","love lies",299
"313","me","love lies",299
"313","day","love lies",299
"313","show","love lies",299
"314","gotta","love me harder",639
"314","lolove harder oohoohoohooh me","love me harder",639
"314","moment","love me harder",639
"314","ima hey! baby you oh you","love me harder",639
"314","oh whoa","love me harder",639
"314","hey!","love me harder",639
"314","love ooh got","love me harder",639
"314","love it it me boy","love me harder",639
"315","oh
+ah
 what
 want
 from
me","love on the brain",640
"315","i tried","love on the brain",640
"315","like oh love when fall apart fall apart so can put together throw against wall baby iiiiiiiiihiii","love on the brain",640
"315","iiiiiiiiihiii","love on the brain",640
"315","loving me","love on the brain",640
"315","owwwwww","love on the brain",640
"315","fistfighting","love on the brain",640
"315","burn","love on the brain",640
"315","a taste","love on the brain",640
"315","beats black blue fucks","love on the brain",640
"315","cursing","love on the brain",640
"315","the","love on the brain",640
"315","yeah","love on the brain",640
"315","is me ahhahaowww tired of being played violin gotta in motherfuckin heart ooooooohhh the","love on the brain",640
"316","pill","love somebody",301
"316","you","love somebody",301
"316","take","love somebody",301
"316","way touch","love somebody",301
"316","ohohoh","love somebody",301
"316","tonight","love somebody",301
"317",NA,"love song",302
"317","you","love song",302
"317","break","love song",302
"317",NA,"love song",302
"317","with daylight guide gone","love song",302
"317","wont","love song",302
"318","a","love story",303
"318","hello","love story",303
"318"," stay
 away
 from
juliet","love story",303
"318","go
+go!","love story",303
"318","say yes","love story",303
